都道府県,都道府県コード,市区町村,市区町村コード,緯度,経度,イベント,発生件数,リンク
静岡県,22,焼津市,212,34.87278,138.324137,急ブレーキ,6,"https://www.google.com/maps?q=34.87278,138.324137"
静岡県,22,焼津市,212,34.870368,138.323819,急ブレーキ,3,"https://www.google.com/maps?q=34.870368,138.32381899"
静岡県,22,焼津市,212,34.868698,138.299931,急ブレーキ,2,"https://www.google.com/maps?q=34.868698,138.29993099"
静岡県,22,焼津市,212,34.86251399,138.325773,急ブレーキ,1,"https://www.google.com/maps?q=34.86251399,138.325773"
静岡県,22,焼津市,212,34.867302,138.324642,急ブレーキ,1,"https://www.google.com/maps?q=34.867302,138.324642"
静岡県,22,焼津市,212,34.868465,138.310768,急ブレーキ,1,"https://www.google.com/maps?q=34.868465,138.310768"
静岡県,22,焼津市,212,34.86224099,138.300891,急ブレーキ,1,"https://www.google.com/maps?q=34.86224099,138.300891"
静岡県,22,焼津市,212,34.874587,138.299662,急ブレーキ,1,"https://www.google.com/maps?q=34.874587,138.299662"
静岡県,22,焼津市,212,34.841436,138.317631,急ブレーキ,1,"https://www.google.com/maps?q=34.841436,138.317631"
静岡県,22,焼津市,212,34.85494099,138.30934,急ブレーキ,1,"https://www.google.com/maps?q=34.85494099,138.30934"
静岡県,22,焼津市,212,34.848829,138.322605,急ブレーキ,2,"https://www.google.com/maps?q=34.848829,138.322605"
静岡県,22,焼津市,212,34.87300299,138.325965,急ブレーキ,1,"https://www.google.com/maps?q=34.87300299,138.325965"
静岡県,22,焼津市,212,34.87333799,138.315519,急ブレーキ,1,"https://www.google.com/maps?q=34.87333799,138.315519"
静岡県,22,焼津市,212,34.873451,138.324173,急ブレーキ,1,"https://www.google.com/maps?q=34.873451,138.324173"
静岡県,22,焼津市,212,34.880476,138.315015,急ブレーキ,1,"https://www.google.com/maps?q=34.880476,138.31501499"
静岡県,22,焼津市,212,34.806405,138.317492,急ブレーキ,1,"https://www.google.com/maps?q=34.806405,138.31749199"
静岡県,22,焼津市,212,34.868316,138.321628,急ブレーキ,1,"https://www.google.com/maps?q=34.868316,138.321628"
静岡県,22,焼津市,212,34.85819999,138.318162,急ブレーキ,1,"https://www.google.com/maps?q=34.85819999,138.318162"
静岡県,22,焼津市,212,34.84247899,138.292975,急ブレーキ,1,"https://www.google.com/maps?q=34.84247899,138.292975"
静岡県,22,焼津市,212,34.867206,138.320474,急ブレーキ,1,"https://www.google.com/maps?q=34.867206,138.32047399"
静岡県,22,焼津市,212,34.788451,138.290676,急ブレーキ,1,"https://www.google.com/maps?q=34.788451,138.290676"
静岡県,22,焼津市,212,34.78790399,138.291547,急ブレーキ,1,"https://www.google.com/maps?q=34.78790399,138.291547"
静岡県,22,焼津市,212,34.86309099,138.314299,急ブレーキ,1,"https://www.google.com/maps?q=34.86309099,138.314299"
静岡県,22,焼津市,212,34.867663,138.31668,急ブレーキ,1,"https://www.google.com/maps?q=34.867663,138.31668"
静岡県,22,焼津市,212,34.86345699,138.300939,急ブレーキ,1,"https://www.google.com/maps?q=34.86345699,138.300939"
静岡県,22,焼津市,212,34.834497,138.311724,急ブレーキ,1,"https://www.google.com/maps?q=34.834497,138.311724"
静岡県,22,焼津市,212,34.857565,138.324457,急ブレーキ,1,"https://www.google.com/maps?q=34.857565,138.324457"
静岡県,22,焼津市,212,34.863856,138.314864,急ブレーキ,1,"https://www.google.com/maps?q=34.863856,138.314864"
静岡県,22,焼津市,212,34.837361,138.313102,急ブレーキ,2,"https://www.google.com/maps?q=34.837361,138.31310199"
静岡県,22,焼津市,212,34.835155,138.3177,急ブレーキ,1,"https://www.google.com/maps?q=34.835155,138.3177"
静岡県,22,焼津市,212,34.879271,138.329261,急ブレーキ,1,"https://www.google.com/maps?q=34.879271,138.329261"
静岡県,22,焼津市,212,34.851123,138.324096,急ブレーキ,1,"https://www.google.com/maps?q=34.851123,138.324096"
静岡県,22,焼津市,212,34.86643999,138.323092,急ブレーキ,1,"https://www.google.com/maps?q=34.86643999,138.323092"
静岡県,22,焼津市,212,34.799165,138.273617,急ブレーキ,1,"https://www.google.com/maps?q=34.799165,138.273617"
静岡県,22,焼津市,212,34.86782,138.316142,急ブレーキ,1,"https://www.google.com/maps?q=34.86782,138.316142"
静岡県,22,焼津市,212,34.845732,138.318059,急ブレーキ,1,"https://www.google.com/maps?q=34.845732,138.318059"
静岡県,22,焼津市,212,34.861355,138.28312,急ブレーキ,1,"https://www.google.com/maps?q=34.861355,138.28312"
静岡県,22,焼津市,212,34.853855,138.304134,急ブレーキ,1,"https://www.google.com/maps?q=34.853855,138.304134"
静岡県,22,焼津市,212,34.859237,138.301138,急ブレーキ,1,"https://www.google.com/maps?q=34.859237,138.301138"
静岡県,22,焼津市,212,34.871992,138.294877,急ブレーキ,1,"https://www.google.com/maps?q=34.871992,138.294877"
静岡県,22,焼津市,212,34.874992,138.296085,急ブレーキ,1,"https://www.google.com/maps?q=34.874992,138.296085"
静岡県,22,焼津市,212,34.796028,138.309073,急ブレーキ,1,"https://www.google.com/maps?q=34.796028,138.309073"
静岡県,22,焼津市,212,34.846986,138.295915,急ブレーキ,1,"https://www.google.com/maps?q=34.846986,138.295915"
静岡県,22,焼津市,212,34.780315,138.297554,急ブレーキ,1,"https://www.google.com/maps?q=34.780315,138.297554"
静岡県,22,焼津市,212,34.862831,138.323851,急ブレーキ,1,"https://www.google.com/maps?q=34.862831,138.323851"
静岡県,22,焼津市,212,34.867519,138.317121,急ブレーキ,2,"https://www.google.com/maps?q=34.867519,138.31712099"
静岡県,22,焼津市,212,34.853406,138.287609,急ブレーキ,1,"https://www.google.com/maps?q=34.853406,138.287609"
静岡県,22,焼津市,212,34.845166,138.287776,急ブレーキ,1,"https://www.google.com/maps?q=34.845166,138.287776"
静岡県,22,焼津市,212,34.871853,138.315828,急ブレーキ,1,"https://www.google.com/maps?q=34.871853,138.315828"
静岡県,22,焼津市,212,34.858322,138.288354,急ブレーキ,1,"https://www.google.com/maps?q=34.858322,138.288354"
静岡県,22,焼津市,212,34.882244,138.295299,急ブレーキ,1,"https://www.google.com/maps?q=34.882244,138.295299"
静岡県,22,焼津市,212,34.865116,138.325183,急ブレーキ,1,"https://www.google.com/maps?q=34.865116,138.325183"
静岡県,22,焼津市,212,34.866845,138.325865,急ブレーキ,3,"https://www.google.com/maps?q=34.866845,138.325865"
静岡県,22,焼津市,212,34.840487,138.323432,急ブレーキ,1,"https://www.google.com/maps?q=34.840487,138.323432"
静岡県,22,焼津市,212,34.853127,138.288823,急ブレーキ,1,"https://www.google.com/maps?q=34.853127,138.288823"
静岡県,22,焼津市,212,34.865354,138.283627,急ブレーキ,1,"https://www.google.com/maps?q=34.865354,138.283627"
静岡県,22,焼津市,212,34.833261,138.318117,急ブレーキ,1,"https://www.google.com/maps?q=34.833261,138.318117"
静岡県,22,焼津市,212,34.842486,138.300049,急ブレーキ,1,"https://www.google.com/maps?q=34.842486,138.300049"
静岡県,22,焼津市,212,34.862336,138.324709,急ブレーキ,1,"https://www.google.com/maps?q=34.862336,138.324709"
静岡県,22,焼津市,212,34.871049,138.322638,急ブレーキ,1,"https://www.google.com/maps?q=34.871049,138.322638"
静岡県,22,焼津市,212,34.858056,138.303785,急ブレーキ,1,"https://www.google.com/maps?q=34.858056,138.303785"
静岡県,22,焼津市,212,34.81597,138.266653,急ブレーキ,1,"https://www.google.com/maps?q=34.81597,138.266653"
静岡県,22,焼津市,212,34.808024,138.313759,急ブレーキ,1,"https://www.google.com/maps?q=34.808024,138.313759"
静岡県,22,焼津市,212,34.874829,138.29981,急ブレーキ,2,"https://www.google.com/maps?q=34.874829,138.29981"
静岡県,22,焼津市,212,34.84861999,138.322547,急ブレーキ,1,"https://www.google.com/maps?q=34.84861999,138.32254699"
静岡県,22,焼津市,212,34.886324,138.324713,急ブレーキ,1,"https://www.google.com/maps?q=34.886324,138.324713"
静岡県,22,焼津市,212,34.863435,138.303036,急ブレーキ,1,"https://www.google.com/maps?q=34.863435,138.303036"
静岡県,22,焼津市,212,34.801135,138.305515,急ブレーキ,1,"https://www.google.com/maps?q=34.801135,138.305515"
静岡県,22,焼津市,212,34.873812,138.314731,急ブレーキ,1,"https://www.google.com/maps?q=34.873812,138.314731"
静岡県,22,焼津市,212,34.863804,138.319508,急ブレーキ,2,"https://www.google.com/maps?q=34.863804,138.319508"
静岡県,22,焼津市,212,34.871726,138.324119,急ブレーキ,1,"https://www.google.com/maps?q=34.871726,138.324119"
静岡県,22,焼津市,212,34.862122,138.307069,急ブレーキ,1,"https://www.google.com/maps?q=34.862122,138.307069"
静岡県,22,焼津市,212,34.827079,138.301401,急ブレーキ,1,"https://www.google.com/maps?q=34.827079,138.301401"
静岡県,22,焼津市,212,34.828646,138.325453,急ブレーキ,1,"https://www.google.com/maps?q=34.828646,138.325453"
静岡県,22,焼津市,212,34.88051,138.314988,急ブレーキ,1,"https://www.google.com/maps?q=34.88051,138.314988"
静岡県,22,焼津市,212,34.86580699,138.315485,急ブレーキ,1,"https://www.google.com/maps?q=34.86580699,138.315485"
静岡県,22,焼津市,212,34.823029,138.304603,急ブレーキ,1,"https://www.google.com/maps?q=34.823029,138.30460299"
静岡県,22,焼津市,212,34.878101,138.311399,急ブレーキ,1,"https://www.google.com/maps?q=34.878101,138.311399"
静岡県,22,焼津市,212,34.831953,138.329957,急ブレーキ,1,"https://www.google.com/maps?q=34.831953,138.329957"
静岡県,22,焼津市,212,34.86396899,138.311651,急ブレーキ,1,"https://www.google.com/maps?q=34.86396899,138.311651"
静岡県,22,焼津市,212,34.845808,138.322548,急ブレーキ,1,"https://www.google.com/maps?q=34.845808,138.322548"
静岡県,22,焼津市,212,34.856868,138.317872,急ブレーキ,1,"https://www.google.com/maps?q=34.856868,138.317872"
静岡県,22,焼津市,212,34.85464799,138.309237,急ブレーキ,1,"https://www.google.com/maps?q=34.85464799,138.309237"
静岡県,22,焼津市,212,34.888442,138.300162,急ブレーキ,1,"https://www.google.com/maps?q=34.888442,138.300162"
静岡県,22,焼津市,212,34.848785,138.312646,急ブレーキ,1,"https://www.google.com/maps?q=34.848785,138.312646"
静岡県,22,焼津市,212,34.833348,138.305377,急ブレーキ,1,"https://www.google.com/maps?q=34.833348,138.305377"
静岡県,22,焼津市,212,34.82926299,138.301103,急ブレーキ,1,"https://www.google.com/maps?q=34.82926299,138.301103"
静岡県,22,焼津市,212,34.862622,138.325138,急ブレーキ,1,"https://www.google.com/maps?q=34.862622,138.325138"
静岡県,22,焼津市,212,34.88076499,138.314757,急ブレーキ,1,"https://www.google.com/maps?q=34.88076499,138.31475699"
静岡県,22,焼津市,212,34.879185,138.303789,急ブレーキ,1,"https://www.google.com/maps?q=34.879185,138.303789"
静岡県,22,焼津市,212,34.846492,138.322437,急ブレーキ,2,"https://www.google.com/maps?q=34.846492,138.322437"
静岡県,22,焼津市,212,34.84328,138.323018,急ブレーキ,1,"https://www.google.com/maps?q=34.84328,138.323018"
静岡県,22,焼津市,212,34.800713,138.289583,急ブレーキ,1,"https://www.google.com/maps?q=34.800713,138.289583"
静岡県,22,焼津市,212,34.794759,138.299317,急ブレーキ,1,"https://www.google.com/maps?q=34.794759,138.299317"
静岡県,22,焼津市,212,34.836456,138.324237,急ブレーキ,2,"https://www.google.com/maps?q=34.836456,138.324237"
静岡県,22,焼津市,212,34.863529,138.326003,急ブレーキ,1,"https://www.google.com/maps?q=34.863529,138.32600299"
静岡県,22,焼津市,212,34.871521,138.322875,急ブレーキ,1,"https://www.google.com/maps?q=34.871521,138.322875"
静岡県,22,焼津市,212,34.82356,138.322549,急ブレーキ,1,"https://www.google.com/maps?q=34.82356,138.322549"
静岡県,22,焼津市,212,34.83559,138.317744,急ブレーキ,1,"https://www.google.com/maps?q=34.83559,138.317744"
静岡県,22,焼津市,212,34.834528,138.311725,急ブレーキ,2,"https://www.google.com/maps?q=34.834528,138.311725"
静岡県,22,焼津市,212,34.83696299,138.324087,急ブレーキ,2,"https://www.google.com/maps?q=34.83696299,138.324087"
静岡県,22,焼津市,212,34.871077,138.301925,急ブレーキ,1,"https://www.google.com/maps?q=34.871077,138.301925"
静岡県,22,焼津市,212,34.823554,138.322432,急ブレーキ,1,"https://www.google.com/maps?q=34.823554,138.322432"
静岡県,22,焼津市,212,34.845947,138.322526,急ブレーキ,1,"https://www.google.com/maps?q=34.845947,138.322526"
静岡県,22,焼津市,212,34.889709,138.311027,急ブレーキ,1,"https://www.google.com/maps?q=34.889709,138.311027"
静岡県,22,焼津市,212,34.87665899,138.301984,急ブレーキ,1,"https://www.google.com/maps?q=34.87665899,138.301984"
静岡県,22,焼津市,212,34.848796,138.315581,急ブレーキ,1,"https://www.google.com/maps?q=34.848796,138.315581"
静岡県,22,焼津市,212,34.803324,138.285609,急ブレーキ,1,"https://www.google.com/maps?q=34.803324,138.285609"
静岡県,22,焼津市,212,34.872252,138.311114,急ブレーキ,1,"https://www.google.com/maps?q=34.872252,138.311114"
静岡県,22,焼津市,212,34.863693,138.317638,急ブレーキ,1,"https://www.google.com/maps?q=34.863693,138.31763799"
静岡県,22,焼津市,212,34.859415,138.31248,急ブレーキ,1,"https://www.google.com/maps?q=34.859415,138.31248"
静岡県,22,焼津市,212,34.832126,138.325269,急ブレーキ,1,"https://www.google.com/maps?q=34.832126,138.325269"
静岡県,22,焼津市,212,34.804688,138.284086,急ブレーキ,1,"https://www.google.com/maps?q=34.804688,138.284086"
静岡県,22,焼津市,212,34.790072,138.295398,急ブレーキ,1,"https://www.google.com/maps?q=34.790072,138.295398"
静岡県,22,焼津市,212,34.79777399,138.297422,急ブレーキ,1,"https://www.google.com/maps?q=34.79777399,138.297422"
静岡県,22,焼津市,212,34.802649,138.302226,急ブレーキ,1,"https://www.google.com/maps?q=34.802649,138.30222599"
静岡県,22,焼津市,212,34.807692,138.304164,急ブレーキ,1,"https://www.google.com/maps?q=34.807692,138.30416399"
静岡県,22,焼津市,212,34.869019,138.315648,急ブレーキ,1,"https://www.google.com/maps?q=34.869019,138.315648"
静岡県,22,焼津市,212,34.79143599,138.304629,急ブレーキ,1,"https://www.google.com/maps?q=34.79143599,138.304629"
静岡県,22,焼津市,212,34.832769,138.318188,急ブレーキ,1,"https://www.google.com/maps?q=34.832769,138.318188"
静岡県,22,焼津市,212,34.868076,138.288452,急ブレーキ,1,"https://www.google.com/maps?q=34.868076,138.288452"
静岡県,22,焼津市,212,34.882343,138.320783,急ブレーキ,1,"https://www.google.com/maps?q=34.882343,138.320783"
静岡県,22,焼津市,212,34.842677,138.308159,急ブレーキ,1,"https://www.google.com/maps?q=34.842677,138.30815899"
静岡県,22,焼津市,212,34.85117,138.324188,急ブレーキ,1,"https://www.google.com/maps?q=34.85117,138.324188"
静岡県,22,焼津市,212,34.882156,138.319937,急ブレーキ,1,"https://www.google.com/maps?q=34.882156,138.319937"
静岡県,22,焼津市,212,34.882358,138.320676,急ブレーキ,2,"https://www.google.com/maps?q=34.882358,138.320676"
静岡県,22,焼津市,212,34.87303,138.323799,急ブレーキ,1,"https://www.google.com/maps?q=34.87303,138.323799"
静岡県,22,焼津市,212,34.85523899,138.309426,急ブレーキ,2,"https://www.google.com/maps?q=34.85523899,138.309426"
静岡県,22,焼津市,212,34.846868,138.291349,急ブレーキ,1,"https://www.google.com/maps?q=34.846868,138.291349"
静岡県,22,焼津市,212,34.85577399,138.288591,急ブレーキ,1,"https://www.google.com/maps?q=34.85577399,138.288591"
静岡県,22,焼津市,212,34.861432,138.300966,急ブレーキ,1,"https://www.google.com/maps?q=34.861432,138.30096599"
静岡県,22,焼津市,212,34.870409,138.314745,急ブレーキ,1,"https://www.google.com/maps?q=34.870409,138.31474499"
静岡県,22,焼津市,212,34.84310399,138.312439,急ブレーキ,1,"https://www.google.com/maps?q=34.84310399,138.312439"
静岡県,22,焼津市,212,34.83733,138.307225,急ブレーキ,1,"https://www.google.com/maps?q=34.83733,138.30722499"
静岡県,22,焼津市,212,34.853355,138.306274,急ブレーキ,1,"https://www.google.com/maps?q=34.853355,138.306274"
静岡県,22,焼津市,212,34.821388,138.323333,急ブレーキ,1,"https://www.google.com/maps?q=34.821388,138.323333"
静岡県,22,焼津市,212,34.82065999,138.307157,急ブレーキ,1,"https://www.google.com/maps?q=34.82065999,138.30715699"
静岡県,22,焼津市,212,34.82672,138.30152,急ブレーキ,1,"https://www.google.com/maps?q=34.82672,138.30152"
静岡県,22,焼津市,212,34.873899,138.314573,急ブレーキ,1,"https://www.google.com/maps?q=34.873899,138.314573"
静岡県,22,焼津市,212,34.872785,138.324288,急ブレーキ,1,"https://www.google.com/maps?q=34.872785,138.324288"
静岡県,22,焼津市,212,34.880359,138.315112,急ブレーキ,1,"https://www.google.com/maps?q=34.880359,138.315112"
静岡県,22,焼津市,212,34.833368,138.305266,急ブレーキ,1,"https://www.google.com/maps?q=34.833368,138.30526599"
静岡県,22,焼津市,212,34.863237,138.301182,急ブレーキ,1,"https://www.google.com/maps?q=34.863237,138.301182"
静岡県,22,焼津市,212,34.842242,138.300666,急ブレーキ,1,"https://www.google.com/maps?q=34.842242,138.300666"
静岡県,22,焼津市,212,34.83938899,138.295392,急ブレーキ,1,"https://www.google.com/maps?q=34.83938899,138.295392"
静岡県,22,焼津市,212,34.866763,138.323081,急ブレーキ,1,"https://www.google.com/maps?q=34.866763,138.323081"
静岡県,22,焼津市,212,34.871161,138.322696,急ブレーキ,1,"https://www.google.com/maps?q=34.871161,138.322696"
静岡県,22,焼津市,212,34.866916,138.320367,急ブレーキ,1,"https://www.google.com/maps?q=34.866916,138.320367"
静岡県,22,焼津市,212,34.840138,138.31752,急ブレーキ,1,"https://www.google.com/maps?q=34.840138,138.31752"
静岡県,22,焼津市,212,34.851151,138.32415,急ブレーキ,1,"https://www.google.com/maps?q=34.851151,138.32415"
静岡県,22,焼津市,212,34.845827,138.318068,急ブレーキ,1,"https://www.google.com/maps?q=34.845827,138.318068"
静岡県,22,焼津市,212,34.88949499,138.309894,急ブレーキ,1,"https://www.google.com/maps?q=34.88949499,138.309894"
静岡県,22,焼津市,212,34.84332899,138.323009,急ブレーキ,2,"https://www.google.com/maps?q=34.84332899,138.323009"
静岡県,22,焼津市,212,34.84486299,138.299653,急ブレーキ,1,"https://www.google.com/maps?q=34.84486299,138.299653"
静岡県,22,焼津市,212,34.848989,138.317752,急ブレーキ,1,"https://www.google.com/maps?q=34.848989,138.317752"
静岡県,22,焼津市,212,34.886576,138.32497,急ブレーキ,1,"https://www.google.com/maps?q=34.886576,138.32497"
静岡県,22,焼津市,212,34.883251,138.321363,急ブレーキ,1,"https://www.google.com/maps?q=34.883251,138.321363"
静岡県,22,焼津市,212,34.876026,138.312256,急ブレーキ,1,"https://www.google.com/maps?q=34.876026,138.312256"
静岡県,22,焼津市,212,34.823471,138.304107,急ブレーキ,1,"https://www.google.com/maps?q=34.823471,138.30410699"
静岡県,22,焼津市,212,34.803688,138.301034,急ブレーキ,1,"https://www.google.com/maps?q=34.803688,138.30103399"
静岡県,22,焼津市,212,34.854785,138.309285,急ブレーキ,1,"https://www.google.com/maps?q=34.854785,138.30928499"
静岡県,22,焼津市,212,34.858181,138.313546,急ブレーキ,1,"https://www.google.com/maps?q=34.858181,138.313546"
静岡県,22,焼津市,212,34.792489,138.293991,急ブレーキ,1,"https://www.google.com/maps?q=34.792489,138.293991"
静岡県,22,焼津市,212,34.873112,138.326987,急ブレーキ,1,"https://www.google.com/maps?q=34.873112,138.326987"
静岡県,22,焼津市,212,34.857891,138.324446,急ブレーキ,1,"https://www.google.com/maps?q=34.857891,138.324446"
静岡県,22,焼津市,212,34.863371,138.314422,急ブレーキ,1,"https://www.google.com/maps?q=34.863371,138.314422"
静岡県,22,焼津市,212,34.874986,138.299909,急ブレーキ,1,"https://www.google.com/maps?q=34.874986,138.299909"
静岡県,22,焼津市,212,34.85119,138.324226,急ブレーキ,1,"https://www.google.com/maps?q=34.85119,138.324226"
静岡県,22,焼津市,212,34.86339199,138.320407,急ブレーキ,1,"https://www.google.com/maps?q=34.86339199,138.32040699"
静岡県,22,焼津市,212,34.87780699,138.306076,急ブレーキ,1,"https://www.google.com/maps?q=34.87780699,138.30607599"
静岡県,22,焼津市,212,34.883811,138.29828,急ブレーキ,1,"https://www.google.com/maps?q=34.883811,138.29828"
静岡県,22,焼津市,212,34.83496499,138.306705,急ブレーキ,1,"https://www.google.com/maps?q=34.83496499,138.306705"
静岡県,22,焼津市,212,34.830187,138.300953,急ブレーキ,1,"https://www.google.com/maps?q=34.830187,138.300953"
静岡県,22,焼津市,212,34.84103799,138.326084,急ブレーキ,1,"https://www.google.com/maps?q=34.84103799,138.326084"
静岡県,22,焼津市,212,34.868734,138.280105,急ブレーキ,1,"https://www.google.com/maps?q=34.868734,138.280105"
静岡県,22,焼津市,212,34.87609,138.305866,急ブレーキ,1,"https://www.google.com/maps?q=34.87609,138.305866"
静岡県,22,焼津市,212,34.849805,138.289706,急ブレーキ,1,"https://www.google.com/maps?q=34.849805,138.289706"
静岡県,22,焼津市,212,34.880062,138.315002,急ブレーキ,2,"https://www.google.com/maps?q=34.880062,138.315002"
静岡県,22,焼津市,212,34.850008,138.289433,急ブレーキ,1,"https://www.google.com/maps?q=34.850008,138.289433"
静岡県,22,焼津市,212,34.850056,138.317768,急ブレーキ,1,"https://www.google.com/maps?q=34.850056,138.317768"
静岡県,22,焼津市,212,34.865789,138.300613,急ブレーキ,1,"https://www.google.com/maps?q=34.865789,138.300613"
静岡県,22,焼津市,212,34.879333,138.312134,急ブレーキ,1,"https://www.google.com/maps?q=34.879333,138.31213399"
静岡県,22,焼津市,212,34.827184,138.333787,急ブレーキ,1,"https://www.google.com/maps?q=34.827184,138.333787"
静岡県,22,焼津市,212,34.82329099,138.323942,急ブレーキ,1,"https://www.google.com/maps?q=34.82329099,138.32394199"
静岡県,22,焼津市,212,34.829468,138.301075,急ブレーキ,1,"https://www.google.com/maps?q=34.829468,138.301075"
静岡県,22,焼津市,212,34.827438,138.321187,急ブレーキ,1,"https://www.google.com/maps?q=34.827438,138.321187"
静岡県,22,焼津市,212,34.86902899,138.306509,急ブレーキ,1,"https://www.google.com/maps?q=34.86902899,138.306509"
静岡県,22,焼津市,212,34.868358,138.313325,急ブレーキ,1,"https://www.google.com/maps?q=34.868358,138.313325"
静岡県,22,焼津市,212,34.867885,138.322907,急ブレーキ,1,"https://www.google.com/maps?q=34.867885,138.32290699"
静岡県,22,焼津市,212,34.863692,138.314562,急ブレーキ,2,"https://www.google.com/maps?q=34.863692,138.314562"
